customer_id,first_name,last_name,email,address_id,total_spend,genre
126,ELLEN,SIMPSON,ELLEN.SIMPSON@sakilacustomer.org,130,588.60,New
538,TED,BREAUX,TED.BREAUX@sakilacustomer.org,544,588.55,Sports
386,TODD,TAN,TODD.TAN@sakilacustomer.org,391,588.55,Children
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,586.76,Comedy
103,GLADYS,HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,107,586.76,Animation
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,586.76,Horror
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,586.76,Sports
144,CLARA,SHAW,CLARA.SHAW@sakilacustomer.org,148,586.74,Comedy
144,CLARA,SHAW,CLARA.SHAW@sakilacustomer.org,148,586.74,Games
144,CLARA,SHAW,CLARA.SHAW@sakilacustomer.org,148,586.74,Family
348,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,353,586.56,Drama
348,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,353,586.56,Music
111,CARMEN,OWENS,CARMEN.OWENS@sakilacustomer.org,115,586.44,Action
461,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,466,586.32,Sci-Fi
137,RHONDA,KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,141,583.83,Horror
178,MARION,SNYDER,MARION.SNYDER@sakilacustomer.org,182,583.83,Sports
178,MARION,SNYDER,MARION.SNYDER@sakilacustomer.org,182,583.83,Sci-Fi
178,MARION,SNYDER,MARION.SNYDER@sakilacustomer.org,182,583.83,Children
137,RHONDA,KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,141,583.83,Animation
254,MAXINE,SILVA,MAXINE.SILVA@sakilacustomer.org,259,583.40,Sci-Fi
362,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,367,582.72,Animation
172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,176,582.68,Children
172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,176,582.68,Animation
436,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,441,578.80,Comedy
237,TANYA,GILBERT,TANYA.GILBERT@sakilacustomer.org,241,578.68,Music
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,578.64,Classics
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,578.64,Games
588,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,578.55,Classics
287,BECKY,MILES,BECKY.MILES@sakilacustomer.org,292,578.55,Documentary
53,HEATHER,MORRIS,HEATHER.MORRIS@sakilacustomer.org,57,578.50,Classics
444,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,449,578.50,Family
444,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,449,578.50,Sports
5,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,9,578.48,Family
503,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,508,578.40,Sci-Fi
337,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,574.84,Documentary
337,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,574.84,Comedy
363,ROY,WHITING,ROY.WHITING@sakilacustomer.org,368,574.84,Comedy
120,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,574.72,Action
120,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,574.72,Family
120,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,574.72,Music
171,DOLORES,WAGNER,DOLORES.WAGNER@sakilacustomer.org,175,573.70,Children
44,MARIE,TURNER,MARIE.TURNER@sakilacustomer.org,48,573.70,Animation
338,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,343,573.60,Sports
323,MATTHEW,MAHAN,MATTHEW.MAHAN@sakilacustomer.org,328,573.45,Travel
186,HOLLY,FOX,HOLLY.FOX@sakilacustomer.org,190,573.45,Classics
186,HOLLY,FOX,HOLLY.FOX@sakilacustomer.org,190,573.45,Foreign
347,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,570.80,Games
289,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,294,570.80,Foreign
347,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,570.80,Sports
289,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,294,570.80,Sports
46,CATHERINE,CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,50,570.64,Family
294,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,299,568.70,Action
113,CINDY,FISHER,CINDY.FISHER@sakilacustomer.org,117,568.55,Documentary
157,DARLENE,ROSE,DARLENE.ROSE@sakilacustomer.org,161,568.45,Music
91,LOIS,BUTLER,LOIS.BUTLER@sakilacustomer.org,95,568.25,Sports
472,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,477,566.80,Comedy
472,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,477,566.80,Animation
78,LORI,WOOD,LORI.WOOD@sakilacustomer.org,82,566.76,Action
78,LORI,WOOD,LORI.WOOD@sakilacustomer.org,82,566.76,Sci-Fi
78,LORI,WOOD,LORI.WOOD@sakilacustomer.org,82,566.76,Family
533,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,566.68,Games
84,SARA,PERRY,SARA.PERRY@sakilacustomer.org,88,566.68,Sports
533,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,566.68,Sci-Fi
84,SARA,PERRY,SARA.PERRY@sakilacustomer.org,88,566.68,Animation
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,566.64,Action
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,566.64,Animation
198,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,566.52,Games
198,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,566.52,Foreign
411,NORMAN,CURRIER,NORMAN.CURRIER@sakilacustomer.org,416,565.18,Animation
590,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,563.75,Sports
256,MABEL,HOLLAND,MABEL.HOLLAND@sakilacustomer.org,261,563.50,Comedy
494,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,499,562.76,Animation
494,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,499,562.76,Documentary
242,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,246,562.72,Drama
242,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,246,562.72,Classics
29,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,33,562.56,Games
29,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,33,562.56,Drama
130,CHARLOTTE,HUNTER,CHARLOTTE.HUNTER@sakilacustomer.org,134,562.56,Sci-Fi
459,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,464,559.86,Music
459,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,464,559.86,Games
459,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,464,559.86,Classics
459,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,464,559.86,Documentary
146,JAMIE,RICE,JAMIE.RICE@sakilacustomer.org,150,558.84,Music
484,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,489,558.80,Sports
484,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,489,558.80,Drama
518,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,524,558.70,Drama
518,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,524,558.70,Family
114,GRACE,ELLIS,GRACE.ELLIS@sakilacustomer.org,118,558.68,Action
576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,558.64,Animation
576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,558.64,Games
151,MEGAN,PALMER,MEGAN.PALMER@sakilacustomer.org,155,556.38,Action
349,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,554.84,Games
349,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,554.84,Foreign
349,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,554.84,Travel
306,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,554.72,Comedy
51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,554.68,Drama
502,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,507,554.64,Children
502,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,507,554.64,Animation
502,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,507,554.64,Sports
417,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,422,553.75,Animation
90,RUBY,WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,94,553.60,Animation
90,RUBY,WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,94,553.60,Music
563,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,553.55,Horror
135,JUANITA,MASON,JUANITA.MASON@sakilacustomer.org,139,553.50,Children
138,HAZEL,WARREN,HAZEL.WARREN@sakilacustomer.org,142,553.30,Family
210,ELLA,OLIVER,ELLA.OLIVER@sakilacustomer.org,214,550.76,Action
210,ELLA,OLIVER,ELLA.OLIVER@sakilacustomer.org,214,550.76,Sports
102,CRYSTAL,FORD,CRYSTAL.FORD@sakilacustomer.org,106,550.68,Action
102,CRYSTAL,FORD,CRYSTAL.FORD@sakilacustomer.org,106,550.68,Family
207,GERTRUDE,CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,211,550.64,Games
207,GERTRUDE,CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,211,550.64,New
215,JESSIE,BANKS,JESSIE.BANKS@sakilacustomer.org,219,550.44,Foreign
193,KATIE,ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,197,548.75,Games
305,RICHARD,MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,310,548.75,Foreign
333,ANDREW,PURDY,ANDREW.PURDY@sakilacustomer.org,338,548.65,Games
471,DEAN,SAUER,DEAN.SAUER@sakilacustomer.org,476,548.65,Music
200,JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,204,546.92,Games
200,JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,204,546.92,Family
539,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,545,544.68,Sports
587,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,593,543.70,Documentary
3,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,7,542.96,Action
285,MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,290,542.96,Sci-Fi
448,MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,453,542.84,Travel
334,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,339,542.80,Horror
56,GLORIA,COOK,GLORIA.COOK@sakilacustomer.org,60,542.80,Classics
334,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,339,542.80,Action
56,GLORIA,COOK,GLORIA.COOK@sakilacustomer.org,60,542.80,Comedy
334,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,339,542.80,Animation
279,DIANNE,SHELTON,DIANNE.SHELTON@sakilacustomer.org,284,542.76,Comedy
279,DIANNE,SHELTON,DIANNE.SHELTON@sakilacustomer.org,284,542.76,Documentary
279,DIANNE,SHELTON,DIANNE.SHELTON@sakilacustomer.org,284,542.76,Family
535,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,541,542.72,Sports
535,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,541,542.72,Sci-Fi
168,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,172,542.64,Horror
168,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,172,542.64,Games
168,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,172,542.64,Family
591,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,538.92,Drama
591,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,538.92,Sci-Fi
591,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,538.92,Animation
89,JULIA,FLORES,JULIA.FLORES@sakilacustomer.org,93,538.72,Action
89,JULIA,FLORES,JULIA.FLORES@sakilacustomer.org,93,538.72,Documentary
15,HELEN,HARRIS,HELEN.HARRIS@sakilacustomer.org,19,538.72,Classics
569,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,575,538.72,Animation
15,HELEN,HARRIS,HELEN.HARRIS@sakilacustomer.org,19,538.72,Sports
15,HELEN,HARRIS,HELEN.HARRIS@sakilacustomer.org,19,538.72,Foreign
520,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,526,538.72,Drama
569,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,575,538.72,Family
438,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,443,538.68,Games
438,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,443,538.68,Animation
581,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,538.65,Foreign
473,JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,478,538.64,Action
418,JEFF,EAST,JEFF.EAST@sakilacustomer.org,423,538.50,Foreign
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,63,534.92,Travel
92,TINA,SIMMONS,TINA.SIMMONS@sakilacustomer.org,96,534.88,Horror
92,TINA,SIMMONS,TINA.SIMMONS@sakilacustomer.org,96,534.88,Drama
179,DANA,HART,DANA.HART@sakilacustomer.org,183,534.84,Documentary
265,JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,270,534.84,New
265,JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,270,534.84,Children
112,ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,116,534.80,Drama
11,LISA,ANDERSON,LISA.ANDERSON@sakilacustomer.org,15,533.80,Games
381,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,386,533.25,Travel
469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,532.80,Travel
469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,532.80,New
469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,532.80,Horror
469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,532.80,Documentary
469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,532.80,Family
319,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,324,530.80,Games
560,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,566,530.80,Family
108,TRACY,COLE,TRACY.COLE@sakilacustomer.org,112,530.80,Sci-Fi
108,TRACY,COLE,TRACY.COLE@sakilacustomer.org,112,530.80,Comedy
245,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,249,530.72,Children
245,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,249,530.72,Animation
245,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,249,530.72,Sports
414,VINCENT,RALSTON,VINCENT.RALSTON@sakilacustomer.org,419,528.75,Travel
13,KAREN,JACKSON,KAREN.JACKSON@sakilacustomer.org,17,526.92,Classics
468,TIM,CARY,TIM.CARY@sakilacustomer.org,473,526.83,Action
468,TIM,CARY,TIM.CARY@sakilacustomer.org,473,526.83,Classics
468,TIM,CARY,TIM.CARY@sakilacustomer.org,473,526.83,Sci-Fi
468,TIM,CARY,TIM.CARY@sakilacustomer.org,473,526.83,Foreign
299,JAMES,GANNON,JAMES.GANNON@sakilacustomer.org,304,526.80,Family
236,MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,240,526.74,Sports
236,MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,240,526.74,Children
236,MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,240,526.74,Travel
314,GEORGE,LINTON,GEORGE.LINTON@sakilacustomer.org,319,526.68,Action
181,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,185,523.98,Classics
181,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,185,523.98,Travel
181,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,185,523.98,Foreign
391,CLARENCE,GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,396,523.50,Sci-Fi
82,KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,86,522.96,Action
82,KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,86,522.96,Animation
154,MICHELE,GRANT,MICHELE.GRANT@sakilacustomer.org,158,522.80,Sci-Fi
141,DEBBIE,REYES,DEBBIE.REYES@sakilacustomer.org,145,522.72,Sci-Fi
141,DEBBIE,REYES,DEBBIE.REYES@sakilacustomer.org,145,522.72,Comedy
342,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,347,522.72,Drama
176,JUNE,CARROLL,JUNE.CARROLL@sakilacustomer.org,180,520.89,Drama
176,JUNE,CARROLL,JUNE.CARROLL@sakilacustomer.org,180,520.89,Children
589,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,518.88,Animation
497,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,502,518.88,Drama
497,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,502,518.88,Family
71,KATHY,JAMES,KATHY.JAMES@sakilacustomer.org,75,518.80,Action
269,CASSANDRA,WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,274,518.80,Animation
296,RAMONA,HALE,RAMONA.HALE@sakilacustomer.org,301,518.80,Sports
199,BETH,FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,203,518.75,New
35,VIRGINIA,GREEN,VIRGINIA.GREEN@sakilacustomer.org,39,518.72,Comedy
202,CARLA,GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,206,518.70,Animation
383,MARTIN,BALES,MARTIN.BALES@sakilacustomer.org,388,518.65,Animation
12,NANCY,THOMAS,NANCY.THOMAS@sakilacustomer.org,16,518.60,Horror
354,JUSTIN,NGO,JUSTIN.NGO@sakilacustomer.org,359,518.56,Sci-Fi
2,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,6,514.92,Classics
434,EDDIE,TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,439,514.92,Animation
434,EDDIE,TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,439,514.92,Games
322,JASON,MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,327,514.88,Travel
54,TERESA,ROGERS,TERESA.ROGERS@sakilacustomer.org,58,514.84,Comedy
131,MONICA,HICKS,MONICA.HICKS@sakilacustomer.org,135,514.80,Action
131,MONICA,HICKS,MONICA.HICKS@sakilacustomer.org,135,514.80,Animation
297,SHERRI,RHODES,SHERRI.RHODES@sakilacustomer.org,302,514.68,Children
297,SHERRI,RHODES,SHERRI.RHODES@sakilacustomer.org,302,514.68,Games
451,JIM,REA,JIM.REA@sakilacustomer.org,456,514.68,Family
445,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,450,513.70,Animation
259,LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,264,512.01,Comedy
508,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,513,511.00,Action
45,JANET,PHILLIPS,JANET.PHILLIPS@sakilacustomer.org,49,510.92,Action
253,TERRY,CARLSON,TERRY.CARLSON@sakilacustomer.org,258,510.84,Drama
32,AMY,LOPEZ,AMY.LOPEZ@sakilacustomer.org,36,510.84,Family
339,WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,344,510.80,Foreign
339,WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,344,510.80,Family
128,MARJORIE,TUCKER,MARJORIE.TUCKER@sakilacustomer.org,132,510.72,Sports
128,MARJORIE,TUCKER,MARJORIE.TUCKER@sakilacustomer.org,132,510.72,Music
329,FRANK,WAGGONER,FRANK.WAGGONER@sakilacustomer.org,334,510.72,Documentary
128,MARJORIE,TUCKER,MARJORIE.TUCKER@sakilacustomer.org,132,510.72,Animation
147,JOANNE,ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,151,510.64,Animation
38,MARTHA,GONZALEZ,MARTHA.GONZALEZ@sakilacustomer.org,42,510.64,Foreign
38,MARTHA,GONZALEZ,MARTHA.GONZALEZ@sakilacustomer.org,42,510.64,Family
50,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,54,508.95,Games
50,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,54,508.95,Children
50,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,54,508.95,Travel
50,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,54,508.95,Music
83,LOUISE,JENKINS,LOUISE.JENKINS@sakilacustomer.org,87,508.75,Sci-Fi
206,TERRI,VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,210,506.92,Documentary
284,SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,289,506.88,Foreign
515,ANDRE,RAPP,ANDRE.RAPP@sakilacustomer.org,521,506.88,Foreign
284,SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,289,506.88,Horror
515,ANDRE,RAPP,ANDRE.RAPP@sakilacustomer.org,521,506.88,Classics
284,SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,289,506.88,Action
575,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,581,506.84,Music
107,FLORENCE,WOODS,FLORENCE.WOODS@sakilacustomer.org,111,506.80,Sports
27,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,31,506.76,Sports
27,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,31,506.76,Foreign
158,VERONICA,STONE,VERONICA.STONE@sakilacustomer.org,162,506.72,Animation
456,RONNIE,RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,461,503.75,Sci-Fi
303,WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,308,503.70,Action
361,LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,366,503.45,Foreign
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,68,503.35,Animation
19,RUTH,MARTINEZ,RUTH.MARTINEZ@sakilacustomer.org,23,503.04,Sports
522,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,528,503.01,Documentary
410,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,415,502.86,Games
410,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,415,502.86,Comedy
400,BRYAN,HARDISON,BRYAN.HARDISON@sakilacustomer.org,405,498.88,Comedy
400,BRYAN,HARDISON,BRYAN.HARDISON@sakilacustomer.org,405,498.88,Sci-Fi
437,RANDALL,NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,442,498.85,Foreign
230,JOY,GEORGE,JOY.GEORGE@sakilacustomer.org,234,498.68,Action
230,JOY,GEORGE,JOY.GEORGE@sakilacustomer.org,234,498.68,Classics
129,CARRIE,PORTER,CARRIE.PORTER@sakilacustomer.org,133,498.64,Classics
129,CARRIE,PORTER,CARRIE.PORTER@sakilacustomer.org,133,498.64,Children
129,CARRIE,PORTER,CARRIE.PORTER@sakilacustomer.org,133,498.64,Family
166,LYNN,PAYNE,LYNN.PAYNE@sakilacustomer.org,170,494.88,Classics
166,LYNN,PAYNE,LYNN.PAYNE@sakilacustomer.org,170,494.88,Music
268,NINA,SOTO,NINA.SOTO@sakilacustomer.org,273,494.84,Children
268,NINA,SOTO,NINA.SOTO@sakilacustomer.org,273,494.84,Horror
268,NINA,SOTO,NINA.SOTO@sakilacustomer.org,273,494.84,Drama
499,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,504,494.80,Classics
30,MELISSA,KING,MELISSA.KING@sakilacustomer.org,34,494.64,Documentary
17,DONNA,THOMPSON,DONNA.THOMPSON@sakilacustomer.org,21,493.95,Foreign
264,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,269,493.75,Sci-Fi
133,PAULINE,HENRY,PAULINE.HENRY@sakilacustomer.org,137,493.65,Documentary
331,ERIC,ROBERT,ERIC.ROBERT@sakilacustomer.org,336,490.92,Drama
276,BRANDY,GRAVES,BRANDY.GRAVES@sakilacustomer.org,281,490.88,Documentary
163,CATHY,SPENCER,CATHY.SPENCER@sakilacustomer.org,167,490.84,Sports
163,CATHY,SPENCER,CATHY.SPENCER@sakilacustomer.org,167,490.84,Documentary
260,CHRISTY,VARGAS,CHRISTY.VARGAS@sakilacustomer.org,265,490.76,Action
260,CHRISTY,VARGAS,CHRISTY.VARGAS@sakilacustomer.org,265,490.76,Animation
260,CHRISTY,VARGAS,CHRISTY.VARGAS@sakilacustomer.org,265,490.76,Sports
241,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,245,490.64,Children
241,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,245,490.64,Family
182,RENEE,LANE,RENEE.LANE@sakilacustomer.org,186,488.70,Games
295,DAISY,BATES,DAISY.BATES@sakilacustomer.org,300,487.86,Classics
295,DAISY,BATES,DAISY.BATES@sakilacustomer.org,300,487.86,Animation
295,DAISY,BATES,DAISY.BATES@sakilacustomer.org,300,487.86,Sci-Fi
571,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,577,487.04,Music
149,VALERIE,BLACK,VALERIE.BLACK@sakilacustomer.org,153,486.96,Sports
356,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,361,486.80,Documentary
393,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,398,486.76,Foreign
393,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,398,486.76,Action
209,TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,213,485.04,Classics
209,TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,213,485.04,Games
209,TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,213,485.04,Sports
373,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,378,484.95,Foreign
373,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,378,484.95,Family
101,PEGGY,MYERS,PEGGY.MYERS@sakilacustomer.org,105,483.80,Sci-Fi
101,PEGGY,MYERS,PEGGY.MYERS@sakilacustomer.org,105,483.80,Animation
596,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,602,483.60,Sports
311,PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,316,483.08,Documentary
311,PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,316,483.08,Drama
495,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,500,482.96,Action
105,DAWN,SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,109,482.96,Children
105,DAWN,SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,109,482.96,Music
573,BYRON,BOX,BYRON.BOX@sakilacustomer.org,579,482.84,Horror
16,SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,20,482.84,Animation
573,BYRON,BOX,BYRON.BOX@sakilacustomer.org,579,482.84,Documentary
